tag_header,tag_para,tag_formatting,word_count,interacting_span_tag,relative_x_coord,relative_y_coord,relative_listings,relative_hyperlinks,tag_img,src_img_interaction,red_flag_class,tag_table,tag_sup,tag_sup_child,tag_tab_elem,red_flag_id,relative_table_elements,height_width_diff,tag_dl_type,tag_math_type,tag_math_elem,tag_annotation,label,name,attrs
NO,NO,NO,0,NO,0.297138658,0.240265536,nan,nan,NO,NO,NO,NO,NO,NO,NO,NO,nan,-13,NO,NO,NO,NO,0,div,['width:52px']
NO,NO,NO,0,NO,0.298055753,0.240703831,nan,nan,NO,NO,YES,NO,NO,NO,NO,NO,nan,-34,NO,NO,NO,NO,0,a,"['/wiki/File:Question_book-new.svg', ['image']]"
NO,NO,NO,0,NO,0.298055753,0.240265536,nan,nan,YES,YES,NO,NO,NO,NO,NO,NO,nan,-11,NO,NO,NO,NO,0,img,"['', '//upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/50px-Question_book-new.svg.png', 'async', '50', '39', '//upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/75px-Question_book-new.svg.png 1.5x, //upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/100px-Question_book-new.svg.png 2x', '512', '399']"
NO,NO,NO,43,NO,0.346661768,0.239149875,0,0.23255814,NO,NO,NO,NO,NO,NO,YES,NO,0,-661.3000336,NO,NO,NO,NO,0,td,[['mbox-text']]
NO,NO,NO,43,NO,0.35308143,0.23926941,0,0.23255814,NO,NO,NO,NO,NO,NO,NO,NO,0,-654.3000336,NO,NO,NO,NO,0,div,[['mbox-text-span']]
NO,NO,YES,5,NO,0.424614811,0.239388945,0,0.2,NO,NO,NO,NO,NO,NO,NO,NO,0,-256.9500122,NO,NO,NO,NO,0,b,[]
NO,NO,NO,1,NO,0.606199546,0.239388945,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-58.66667175,NO,NO,NO,NO,0,a,"['/wiki/Wikipedia:Verifiability', 'Wikipedia:Verifiability']"
NO,NO,NO,25,NO,0.35308143,0.239388945,0,0.32,NO,NO,NO,NO,NO,NO,NO,NO,0,-676.6166229,NO,NO,NO,NO,0,span,[['hide-when-compact']]
NO,NO,NO,3,NO,0.752934686,0.239388945,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-100.6999969,NO,NO,NO,NO,0,a,"[['external', 'text'], '//en.wikipedia.org/w/index.php?title=Global_Positioning_System&action=edit']"
NO,NO,NO,5,NO,0.35308143,0.239388945,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-699.0166321,NO,NO,NO,NO,0,a,"['/wiki/Help:Introduction_to_referencing_with_Wiki_Markup/1', 'Help:Introduction to referencing with Wiki Markup/1']"
NO,NO,NO,0,NO,0.709831239,0.240185846,nan,nan,NO,NO,NO,NO,NO,NO,NO,NO,nan,22.38334656,NO,NO,NO,NO,0,br,[]
NO,NO,YES,8,NO,0.35308143,0.241301507,0,0.75,NO,NO,NO,NO,NO,NO,NO,NO,0,-460.7999725,NO,NO,NO,NO,0,small,[]
NO,NO,NO,8,NO,0.35308143,0.241301507,0,0.75,NO,NO,NO,NO,NO,NO,NO,NO,0,-460.7999725,NO,NO,NO,NO,0,span,[['plainlinks']]
NO,NO,YES,2,NO,0.35308143,0.241301507,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-58.3999939,NO,NO,NO,NO,0,i,[]
NO,NO,NO,3,NO,0.420946432,0.241301507,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-131.1999969,NO,NO,NO,NO,0,a,"[['nofollow'], ['external', 'text'], '//www.google.com/search?as_eq=wikipedia&q=%22Global+Positioning+System%22']"
NO,NO,NO,1,NO,0.564930288,0.241301507,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-15.19999695,NO,NO,NO,NO,0,a,"[['nofollow'], ['external', 'text'], '//www.google.com/search?tbm=nws&q=%22Global+Positioning+System%22+-wikipedia']"
NO,NO,YES,1,NO,0.593360221,0.241301507,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,8.800003052,NO,NO,NO,NO,0,b,[]
NO,NO,NO,1,NO,0.599779884,0.241301507,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-51.19999695,NO,NO,NO,NO,0,a,"[['nofollow'], ['external', 'text'], '//www.google.com/search?&q=%22Global+Positioning+System%22+site:news.google.com/newspapers&source=newspapers']"
NO,NO,YES,1,NO,0.593360221,0.241301507,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,8.800003052,NO,NO,NO,NO,0,b,[]
NO,NO,NO,1,NO,0.668561981,0.241301507,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-18.3999939,NO,NO,NO,NO,0,a,"[['nofollow'], ['external', 'text'], '//www.google.com/search?tbs=bks:1&q=%22Global+Positioning+System%22+-wikipedia']"
NO,NO,YES,1,NO,0.593360221,0.241301507,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,8.800003052,NO,NO,NO,NO,0,b,[]
NO,NO,NO,1,NO,0.70616286,0.241301507,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-25.6000061,NO,NO,NO,NO,0,a,"[['nofollow'], ['external', 'text'], '//scholar.google.com/scholar?q=%22Global+Positioning+System%22']"
NO,NO,YES,1,NO,0.593360221,0.241301507,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,8.800003052,NO,NO,NO,NO,0,b,[]
NO,NO,NO,1,NO,0.751100497,0.241301507,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-26.3999939,NO,NO,NO,NO,0,a,"[['nofollow'], ['external', 'text'], 'https://www.jstor.org/action/doBasicSearch?Query=%22Global+Positioning+System%22&acc=on&wc=on']"
NO,NO,YES,2,NO,0.790535566,0.241301507,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-57.59999084,NO,NO,NO,NO,0,small,[['date-container']]
NO,NO,YES,2,NO,0.790535566,0.241301507,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-57.59999084,NO,NO,NO,NO,0,i,[]
NO,NO,NO,2,NO,0.794203944,0.241301507,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-49.59999084,NO,NO,NO,NO,0,span,[['date']]
NO,NO,YES,9,NO,0.35308143,0.241301507,0,0.111111111,NO,NO,NO,NO,NO,NO,NO,NO,0,-702.2833405,NO,NO,NO,NO,0,small,[['hide-when-compact']]
NO,NO,YES,9,NO,0.35308143,0.241301507,0,0.111111111,NO,NO,NO,NO,NO,NO,NO,NO,0,-702.2833405,NO,NO,NO,NO,0,i,[]
NO,NO,NO,9,NO,0.35308143,0.241301507,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-702.2833405,NO,NO,NO,NO,0,a,"['/wiki/Help:Maintenance_template_removal', 'Help:Maintenance template removal']"
YES,NO,NO,1,NO,0.184336019,0.243293758,0,1,NO,NO,NO,NO,NO,NO,NO,NO,0,-1006.31665,NO,NO,NO,NO,1,h3,[]
NO,NO,NO,1,YES,0.184336019,0.243811744,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-95.53334045,NO,NO,NO,NO,1,span,"[['mw-headline'], 'Fundamentals']"
NO,NO,NO,1,NO,0.300807037,0.243931279,0,1,NO,NO,NO,NO,NO,NO,NO,NO,0,-20.29998779,NO,NO,NO,NO,1,span,[['mw-editsection']]
NO,NO,NO,1,NO,0.300807037,0.243931279,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,10.78334045,NO,NO,NO,NO,1,span,[['mw-editsection-bracket']]
NO,NO,NO,1,NO,0.307226699,0.243931279,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-6.566650391,NO,NO,NO,NO,1,a,"['/w/index.php?title=Global_Positioning_System&action=edit&section=7', 'Edit section: Fundamentals']"
NO,NO,NO,1,NO,0.32923697,0.243931279,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,10.78334045,NO,NO,NO,NO,1,span,[['mw-editsection-bracket']]
NO,YES,NO,71,NO,0.184336019,0.24496725,0,0.028169014,NO,NO,NO,NO,NO,NO,NO,NO,0,-974.3999634,NO,NO,NO,NO,1,p,[]
NO,NO,NO,1,NO,0.63279529,0.24512663,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-38.46665955,NO,NO,NO,NO,1,a,"['/wiki/Satellite', 'Satellite']"
NO,NO,NO,2,NO,0.866654419,0.24512663,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-68.01667786,NO,NO,NO,NO,1,a,"['/wiki/Atomic_clocks', ['mw-redirect'], 'Atomic clocks']"
NO,YES,NO,110,NO,0.184336019,0.247955627,0,0.009090909,NO,NO,NO,NO,NO,NO,NO,NO,0,-929.5999756,NO,NO,NO,NO,1,p,[]
NO,NO,NO,2,NO,0.927182664,0.248075162,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-58.70001221,NO,NO,NO,NO,1,a,"['/wiki/Radio_wave', 'Radio wave']"
YES,NO,NO,3,NO,0.184336019,0.252697186,0,0.333333333,NO,NO,NO,NO,NO,NO,NO,NO,0,-1006.31665,NO,NO,NO,NO,1,h3,[]
NO,NO,NO,3,YES,0.184336019,0.253175326,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-185.1833344,NO,NO,NO,NO,1,span,"[['mw-headline'], 'More_detailed_description']"
NO,NO,NO,1,NO,0.382428458,0.253294861,0,1,NO,NO,NO,NO,NO,NO,NO,NO,0,-20.30000305,NO,NO,NO,NO,1,span,[['mw-editsection']]
NO,NO,NO,1,NO,0.382428458,0.253294861,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,10.7833252,NO,NO,NO,NO,1,span,[['mw-editsection-bracket']]
NO,NO,NO,1,NO,0.38884812,0.253294861,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-6.566665649,NO,NO,NO,NO,1,a,"['/w/index.php?title=Global_Positioning_System&action=edit&section=8', 'Edit section: More detailed description']"
NO,NO,NO,1,NO,0.410858391,0.253294861,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,10.7833252,NO,NO,NO,NO,1,span,[['mw-editsection-bracket']]
NO,YES,NO,13,NO,0.184336019,0.254370677,0,0.153846154,NO,NO,NO,NO,NO,NO,NO,NO,0,-1019.199982,NO,NO,NO,NO,1,p,[]
NO,NO,NO,2,NO,0.477806299,0.254490212,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-60.25,NO,NO,NO,NO,1,a,"['/wiki/Carrier_wave', 'Carrier wave']"
NO,NO,NO,1,NO,0.576852518,0.254490212,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-52.4833374,NO,NO,NO,NO,1,a,"['/wiki/Modulation', 'Modulation']"
NO,NO,NO,75,NO,0.204512101,0.255526183,0.026666667,0.013333333,NO,NO,NO,NO,NO,NO,NO,NO,0,-950.6000061,NO,NO,NO,NO,1,ul,[]
NO,NO,NO,51,NO,0.204512101,0.255526183,0,0.019607843,NO,NO,NO,NO,NO,NO,NO,NO,0,-974.4000092,NO,NO,NO,NO,1,li,[]
NO,NO,NO,1,NO,0.216434331,0.255645718,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-77.3833313,NO,NO,NO,NO,1,a,"['/wiki/Pseudorandom_binary_sequence', 'Pseudorandom binary sequence']"
NO,NO,NO,24,NO,0.204512101,0.257359054,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-996.8000183,NO,NO,NO,NO,1,li,[]
NO,YES,NO,56,NO,0.184336019,0.258554405,0,0.017857143,NO,NO,NO,NO,NO,NO,NO,NO,0,-974.3999786,NO,NO,NO,NO,1,p,[]
NO,NO,NO,3,NO,1.051907533,0.25867394,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-59.45001221,NO,NO,NO,NO,1,a,"['/wiki/Time_of_flight', 'Time of flight']"
NO,YES,NO,39,NO,0.184336019,0.261502937,0,0.025641026,NO,NO,NO,NO,NO,NO,NO,NO,0,-996.7999725,NO,NO,NO,NO,1,p,[]
NO,NO,NO,2,NO,0.48789434,0.261622473,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-120.1666565,NO,NO,NO,NO,1,a,"['/wiki/Cartesian_coordinate_system', 'Cartesian coordinate system']"
NO,NO,NO,2,NO,0.412692581,0.262538908,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-112.3999939,NO,NO,NO,NO,1,a,['#Navigation_equations']
NO,YES,NO,64,NO,0.184336019,0.263574879,0,0.078125,NO,NO,NO,NO,NO,NO,NO,NO,0,-974.3999786,NO,NO,NO,NO,1,p,[]
NO,NO,NO,1,NO,0.582355086,0.263694414,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-29.1333313,NO,NO,NO,NO,1,a,"['/wiki/Latitude', 'Latitude']"
NO,NO,NO,1,NO,0.630961101,0.263694414,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-40.81666565,NO,NO,NO,NO,1,a,"['/wiki/Longitude', 'Longitude']"
NO,NO,NO,1,NO,0.377842985,0.264571005,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-18.25,NO,NO,NO,NO,1,a,"['/wiki/Geoid', 'Geoid']"
NO,NO,NO,2,NO,0.564013194,0.264571005,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-39.25,NO,NO,NO,NO,1,a,"['/wiki/Sea_level', 'Sea level']"
NO,NO,NO,3,NO,0.91434334,0.264571005,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-106.6833344,NO,NO,NO,NO,1,a,"['/wiki/Moving_map_display', 'Moving map display']"
YES,NO,NO,2,NO,0.184336019,0.266523411,0,0.5,NO,NO,NO,NO,NO,NO,NO,NO,0,-1006.316635,NO,NO,NO,NO,1,h3,[]
NO,NO,NO,2,YES,0.184336019,0.267041397,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-167.4833221,NO,NO,NO,NO,1,span,"[['mw-headline'], 'User-satellite_geometry']"
NO,NO,NO,1,NO,0.366837849,0.267160932,0,1,NO,NO,NO,NO,NO,NO,NO,NO,0,-20.30000305,NO,NO,NO,NO,1,span,[['mw-editsection']]
NO,NO,NO,1,NO,0.366837849,0.267160932,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,10.7833252,NO,NO,NO,NO,1,span,[['mw-editsection-bracket']]
NO,NO,NO,1,NO,0.373257512,0.267160932,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-6.566665649,NO,NO,NO,NO,1,a,"['/w/index.php?title=Global_Positioning_System&action=edit&section=9', 'Edit section: User-satellite geometry']"
NO,NO,NO,1,NO,0.395267783,0.267160932,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,10.7833252,NO,NO,NO,NO,1,span,[['mw-editsection-bracket']]
NO,YES,NO,57,NO,0.184336019,0.268196903,0,0.035087719,NO,NO,NO,NO,NO,NO,NO,NO,0,-974.3999786,NO,NO,NO,NO,1,p,[]
NO,NO,NO,1,NO,0.283382239,0.269232873,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-56.3833313,NO,NO,NO,NO,1,a,"['/wiki/Hyperboloid', 'Hyperboloid']"
NO,NO,NO,1,NO,0.454878933,0.269232873,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-71.15000916,NO,NO,NO,NO,1,a,"['/wiki/Multilateration', 'Multilateration']"
NO,NO,NO,1,NO,0.583272181,0.270029774,0,0,NO,NO,YES,NO,YES,NO,NO,NO,0,-6.400009155,NO,NO,NO,NO,0,sup,"['cite_ref-Abel1_66-0', ['reference']]"
NO,NO,NO,1,NO,0.583272181,0.270029774,0,0,NO,NO,NO,NO,NO,YES,NO,NO,0,-6.400009155,NO,NO,NO,NO,0,a,['#cite_note-Abel1-66']
NO,NO,NO,1,NO,0.601614073,0.270029774,0,0,NO,NO,YES,NO,YES,NO,NO,NO,0,-6.399993896,NO,NO,NO,NO,0,sup,"['cite_ref-Fang_67-0', ['reference']]"
NO,NO,NO,1,NO,0.601614073,0.270029774,0,0,NO,NO,NO,NO,NO,YES,NO,NO,0,-6.399993896,NO,NO,NO,NO,0,a,['#cite_note-Fang-67']
NO,YES,NO,115,NO,0.184336019,0.27118528,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-929.5999756,NO,NO,NO,NO,1,p,[]
YES,NO,NO,4,NO,0.184336019,0.275886994,0,0.25,NO,NO,NO,NO,NO,NO,NO,NO,0,-1006.316635,NO,NO,NO,NO,1,h3,[]
NO,NO,NO,4,YES,0.184336019,0.276404979,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-247.7499847,NO,NO,NO,NO,1,span,"[['mw-headline'], 'Receiver_in_continuous_operation']"
NO,NO,NO,1,NO,0.440205419,0.276524514,0,1,NO,NO,NO,NO,NO,NO,NO,NO,0,-20.29998779,NO,NO,NO,NO,1,span,[['mw-editsection']]
NO,NO,NO,1,NO,0.440205419,0.276524514,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,10.78334045,NO,NO,NO,NO,1,span,[['mw-editsection-bracket']]
NO,NO,NO,1,NO,0.446625082,0.276524514,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-6.566665649,NO,NO,NO,NO,1,a,"['/w/index.php?title=Global_Positioning_System&action=edit&section=10', 'Edit section: Receiver in continuous operation']"
NO,NO,NO,1,NO,0.468635353,0.276524514,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,10.78335571,NO,NO,NO,NO,1,span,[['mw-editsection-bracket']]
NO,YES,NO,111,NO,0.184336019,0.27760033,0,0.009009009,NO,NO,NO,NO,NO,NO,NO,NO,0,-929.5999756,NO,NO,NO,NO,1,p,[]
NO,NO,NO,2,NO,0.717167996,0.277719865,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-75.79998779,NO,NO,NO,NO,1,a,"['/wiki/Track_algorithm', 'Track algorithm']"
NO,NO,YES,1,NO,0.921680097,0.277719865,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-26.7833252,NO,NO,NO,NO,1,i,[]
NO,YES,NO,78,NO,0.184336019,0.282341889,0,0.051282051,NO,NO,NO,NO,NO,NO,NO,NO,0,-951.9999847,NO,NO,NO,NO,1,p,[]
NO,NO,NO,2,NO,0.583272181,0.283338014,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-64.91665649,NO,NO,NO,NO,1,a,"['/wiki/Random_error', ['mw-redirect'], 'Random error']"
NO,NO,NO,2,NO,1.042736587,0.283338014,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-62.58334351,NO,NO,NO,NO,1,a,"['/wiki/Doppler_shift', ['mw-redirect'], 'Doppler shift']"
NO,NO,NO,1,NO,0.47597211,0.284134915,0,0,NO,NO,YES,NO,YES,NO,NO,NO,0,-6.400009155,NO,NO,NO,NO,0,sup,"['cite_ref-68', ['reference']]"
NO,NO,NO,1,NO,0.47597211,0.284134915,0,0,NO,NO,NO,NO,NO,YES,NO,NO,0,-6.400009155,NO,NO,NO,NO,0,a,['#cite_note-68']
NO,NO,NO,1,NO,0.866654419,0.28425445,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-40.01667786,NO,NO,NO,NO,1,a,"['/wiki/Compass', 'Compass']"
NO,NO,NO,3,NO,0.954695503,0.28425445,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-141.1666718,NO,NO,NO,NO,1,a,"['/wiki/Inertial_navigation_system', 'Inertial navigation system']"
YES,NO,NO,2,NO,0.184336019,0.286167012,0,0.5,NO,NO,NO,NO,NO,NO,NO,NO,0,-1006.316635,NO,NO,NO,NO,1,h3,[]
NO,NO,NO,2,YES,0.184336019,0.286684997,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-206.6499939,NO,NO,NO,NO,1,span,"[['mw-headline'], 'Non-navigation_applications']"
NO,NO,NO,1,NO,0.40260454,0.286804532,0,1,NO,NO,NO,NO,NO,NO,NO,NO,0,-20.29998779,NO,NO,NO,NO,1,span,[['mw-editsection']]
NO,NO,NO,1,NO,0.40260454,0.286804532,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,10.78335571,NO,NO,NO,NO,1,span,[['mw-editsection-bracket']]
NO,NO,NO,1,NO,0.409024202,0.286804532,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-6.566665649,NO,NO,NO,NO,1,a,"['/w/index.php?title=Global_Positioning_System&action=edit&section=11', 'Edit section: Non-navigation applications']"
NO,NO,NO,1,NO,0.431034473,0.286804532,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,10.78334045,NO,NO,NO,NO,1,span,[['mw-editsection-bracket']]
NO,NO,NO,8,NO,0.184336019,0.287601433,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-1019.199982,NO,NO,NO,NO,1,div,"['note', ['hatnote', 'navigation-not-searchable']]"
NO,NO,NO,1,NO,0.370506228,0.287720968,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-71.15000916,NO,NO,NO,NO,1,a,['#Applications']
NO,YES,NO,103,NO,0.184336019,0.288756939,0,0.019417476,NO,NO,NO,NO,NO,NO,NO,NO,0,-951.9999695,NO,NO,NO,NO,1,p,[]
NO,NO,NO,2,NO,0.708914144,0.288876474,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-112.3999939,NO,NO,NO,NO,1,a,['#Navigation_equations']
NO,NO,NO,2,NO,0.477806299,0.2906695,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-61,NO,NO,NO,NO,1,a,"['/wiki/Time_transfer', 'Time transfer']"
NO,NO,NO,6,NO,0.69424063,0.2906695,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-250.8666687,NO,NO,NO,NO,1,a,"['/wiki/IS-95#Physical_layer', ['mw-redirect'], 'IS-95']"
NO,YES,NO,79,NO,0.184336019,0.292621907,0,0.037974684,NO,NO,NO,NO,NO,NO,NO,NO,0,-951.9999847,NO,NO,NO,NO,1,p,[]
NO,NO,NO,1,NO,0.224688183,0.294534468,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-29.13334656,NO,NO,NO,NO,1,a,"['/wiki/Altitude', 'Altitude']"
NO,NO,NO,2,NO,0.273294198,0.294534468,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-79.71665955,NO,NO,NO,NO,1,a,"['/wiki/Dead_reckoning', 'Dead reckoning']"
NO,NO,NO,2,NO,0.368672039,0.294534468,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-92.94999695,NO,NO,NO,NO,1,a,"['/wiki/Inertial_navigation_system', 'Inertial navigation system']"
NO,NO,NO,1,NO,0.298972847,0.295331369,0,0,NO,NO,YES,NO,YES,NO,NO,NO,0,-6.399993896,NO,NO,NO,NO,0,sup,"['cite_ref-69', ['reference']]"
NO,NO,NO,1,NO,0.298972847,0.295331369,0,0,NO,NO,NO,NO,NO,YES,NO,NO,0,-6.399993896,NO,NO,NO,NO,0,a,['#cite_note-69']
NO,NO,NO,1,NO,0.316397645,0.295331369,0,0,NO,NO,YES,NO,YES,NO,NO,NO,0,-6.399993896,NO,NO,NO,NO,0,sup,"['cite_ref-NAVGPS_70-0', ['reference']]"
NO,NO,NO,1,NO,0.316397645,0.295331369,0,0,NO,NO,NO,NO,NO,YES,NO,NO,0,-6.399993896,NO,NO,NO,NO,0,a,['#cite_note-NAVGPS-70']
NO,NO,NO,1,NO,0.333822443,0.295331369,0,0,NO,NO,YES,NO,YES,NO,NO,NO,0,-6.400009155,NO,NO,NO,NO,0,sup,"['cite_ref-71', ['reference']]"
NO,NO,NO,1,NO,0.333822443,0.295331369,0,0,NO,NO,NO,NO,NO,YES,NO,NO,0,-6.400009155,NO,NO,NO,NO,0,a,['#cite_note-71']
YES,NO,NO,1,NO,0.184336019,0.29700486,0,1,NO,NO,NO,NO,NO,NO,NO,NO,0,-1013.499969,NO,NO,NO,NO,1,h2,[]
NO,NO,NO,1,YES,0.184336019,0.29708455,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-63.33332825,NO,NO,NO,NO,1,span,"[['mw-headline'], 'Structure']"
NO,NO,NO,1,NO,0.276045482,0.297363465,0,1,NO,NO,NO,NO,NO,NO,NO,NO,0,-20.30000305,NO,NO,NO,NO,1,span,[['mw-editsection']]
NO,NO,NO,1,NO,0.276045482,0.297363465,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,10.7833252,NO,NO,NO,NO,1,span,[['mw-editsection-bracket']]
NO,NO,NO,1,NO,0.282465144,0.297363465,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-6.566665649,NO,NO,NO,NO,1,a,"['/w/index.php?title=Global_Positioning_System&action=edit&section=12', 'Edit section: Structure']"
NO,NO,NO,1,NO,0.304475415,0.297363465,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,10.7833252,NO,NO,NO,NO,1,span,[['mw-editsection-bracket']]
NO,NO,NO,43,NO,0.27971386,0.23903034,0,0.255813953,NO,NO,NO,YES,NO,NO,NO,NO,0.069767442,-731.0999908,NO,NO,NO,NO,0,table,"[['box-More_citations_needed_section', 'plainlinks', 'metadata', 'ambox', 'ambox-content', 'ambox-Refimprove'], 'presentation']"
NO,NO,NO,43,NO,0.290718996,0.239149875,0,0.255813953,NO,NO,NO,YES,NO,NO,NO,NO,0.069767442,-722.3000336,NO,NO,NO,NO,0,tbody,[]
NO,NO,NO,43,NO,0.290718996,0.239149875,0,0.255813953,NO,NO,NO,NO,NO,NO,YES,NO,0.046511628,-722.3000336,NO,NO,NO,NO,0,tr,[]
NO,NO,NO,0,NO,0.290718996,0.239149875,nan,nan,NO,NO,YES,NO,NO,NO,YES,NO,nan,37.59999084,NO,NO,NO,NO,0,td,[['mbox-image']]
NO,NO,NO,0,NO,0.297138658,0.240265536,nan,nan,NO,NO,NO,NO,NO,NO,NO,NO,nan,-13,NO,NO,NO,NO,0,div,['width:52px']
NO,NO,NO,0,NO,0.298055753,0.240703831,nan,nan,NO,NO,YES,NO,NO,NO,NO,NO,nan,-34,NO,NO,NO,NO,0,a,"['/wiki/File:Question_book-new.svg', ['image']]"
NO,NO,NO,0,NO,0.298055753,0.240265536,nan,nan,YES,YES,NO,NO,NO,NO,NO,NO,nan,-11,NO,NO,NO,NO,0,img,"['', '//upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/50px-Question_book-new.svg.png', 'async', '50', '39', '//upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/75px-Question_book-new.svg.png 1.5x, //upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/100px-Question_book-new.svg.png 2x', '512', '399']"
NO,NO,NO,43,NO,0.346661768,0.239149875,0,0.23255814,NO,NO,NO,NO,NO,NO,YES,NO,0,-661.3000336,NO,NO,NO,NO,0,td,[['mbox-text']]
NO,NO,NO,43,NO,0.35308143,0.23926941,0,0.23255814,NO,NO,NO,NO,NO,NO,NO,NO,0,-654.3000336,NO,NO,NO,NO,0,div,[['mbox-text-span']]
NO,NO,YES,5,NO,0.424614811,0.239388945,0,0.2,NO,NO,NO,NO,NO,NO,NO,NO,0,-256.9500122,NO,NO,NO,NO,0,b,[]
NO,NO,NO,1,NO,0.606199546,0.239388945,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-58.66667175,NO,NO,NO,NO,0,a,"['/wiki/Wikipedia:Verifiability', 'Wikipedia:Verifiability']"
NO,NO,NO,25,NO,0.35308143,0.239388945,0,0.32,NO,NO,NO,NO,NO,NO,NO,NO,0,-676.6166229,NO,NO,NO,NO,0,span,[['hide-when-compact']]
NO,NO,NO,3,NO,0.752934686,0.239388945,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-100.6999969,NO,NO,NO,NO,0,a,"[['external', 'text'], '//en.wikipedia.org/w/index.php?title=Global_Positioning_System&action=edit']"
